TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTAL3,TEMPAVG
240,5445.6119,15722.6461,34931.6965,356.3837,-638.7353,-14177.1812,0.0,0.0,0.0,41640.4217,0.0,41640.4217,41640.4217,0.0
241,5375.4412,15666.7494,34924.6111,355.4254,-638.4561,-14194.7054,0.0,0.0,0.0,41489.0655,0.0,41489.0655,41489.0655,0.0
242,5328.8775,15615.0804,34917.8782,354.4816,-638.1773,-14201.289,0.0,0.0,0.0,41376.8513,0.0,41376.8513,41376.8513,0.0
243,5305.7475,15567.6186,34911.4935,353.5527,-637.8988,-14194.6595,0.0,0.0,0.0,41305.8539,0.0,41305.8539,41305.8539,0.0
244,5143.7322,15535.0964,34907.6609,352.8993,-637.7278,-14137.9565,0.0,0.0,0.0,41163.7045,0.0,41163.7045,41163.7045,0.0
245,5036.0977,15514.3952,34904.5126,352.182,-637.5541,-13817.6412,0.0,0.0,0.0,41351.9921,0.0,41351.9921,41351.9921,0.0
246,5157.5248,15537.7927,34908.0129,352.968,-637.745,-14153.6544,0.0,0.0,0.0,41164.899,0.0,41164.899,41164.899,0.0
247,5145.3222,15535.4066,34907.7018,352.9074,-637.7298,-14139.925,0.0,0.0,0.0,41163.6833,0.0,41163.6833,41163.6833,0.0
248,5068.4933,15498.3336,34899.8786,352.1141,-637.3895,-14166.5876,0.0,0.0,0.0,41014.8425,0.0,41014.8425,41014.8425,0.0
249,5067.0351,15476.8618,34893.618,351.5679,-637.0456,-14117.0125,0.0,0.0,0.0,41035.0249,0.0,41035.0249,41035.0249,0.0
250,5058.8486,15488.4061,34897.3267,351.8742,-637.2594,-14156.3732,0.0,0.0,0.0,41002.823,0.0,41002.823,41002.823,0.0
251,5158.7678,15462.1234,34885.2312,349.9759,-636.7011,-14371.7425,0.0,0.0,0.0,40847.6548,0.0,40847.6548,40847.6548,0.0
252,5315.0769,15446.2616,34873.8323,348.0975,-636.1404,-14533.12,0.0,0.0,0.0,40814.0078,0.0,40814.0078,40814.0078,0.0
253,5531.0725,15440.8986,34863.0069,346.2492,-635.5773,-14659.3166,0.0,0.0,0.0,40886.3333,0.0,40886.3333,40886.3333,0.0
254,5280.3381,15448.5099,34875.9849,348.4582,-636.2488,-14505.1431,0.0,0.0,0.0,40811.8993,0.0,40811.8993,40811.8993,0.0
255,5266.4739,15449.5653,34876.8911,348.6093,-636.2941,-14493.0438,0.0,0.0,0.0,40812.2016,0.0,40812.2016,40812.2016,0.0
256,5278.9343,15448.6124,34876.0753,348.4733,-636.2533,-14503.9442,0.0,0.0,0.0,40811.8979,0.0,40811.8979,40811.8979,0.0
257,5292.8823,15343.7929,34854.2451,345.6026,-635.4934,-14583.6653,0.0,0.0,0.0,40617.3643,0.0,40617.3643,40617.3643,0.0
258,5333.7147,15245.6169,34833.472,343.1245,-634.7317,-14612.3118,0.0,0.0,0.0,40508.8846,0.0,40508.8846,40508.8846,0.0
259,5402.618,15154.0036,34813.7546,341.0352,-633.9681,-14576.2163,0.0,0.0,0.0,40501.227,0.0,40501.227,40501.227,0.0
260,5500.6707,15068.8813,34795.0578,339.3171,-633.2025,-14443.6479,0.0,0.0,0.0,40627.0766,0.0,40627.0766,40627.0766,0.0
261,5369.0813,15193.1083,34822.2155,341.8983,-634.301,-14601.4365,0.0,0.0,0.0,40490.566,0.0,40490.566,40490.566,0.0
262,5372.1885,15189.1423,34821.3606,341.8088,-634.2677,-14599.6289,0.0,0.0,0.0,40490.6035,0.0,40490.6035,40490.6035,0.0
263,5370.0961,15191.804,34821.9344,341.8688,-634.29,-14600.8592,0.0,0.0,0.0,40490.5542,0.0,40490.5542,40490.5542,0.0
264,5325.2415,15054.8405,34793.6175,338.7459,-633.2043,-14748.6308,0.0,0.0,0.0,40130.6102,0.0,40130.6102,40130.6102,0.0
265,5304.4638,14928.3506,34767.0136,335.7548,-632.1178,-14825.3768,0.0,0.0,0.0,39878.0882,0.0,39878.0882,39878.0882,0.0
266,5309.5012,14811.966,34742.154,332.8904,-631.0306,-14829.6845,0.0,0.0,0.0,39735.7965,0.0,39735.7965,39735.7965,0.0
267,5342.1505,14705.2892,34718.9957,330.1489,-629.9425,-14739.6758,0.0,0.0,0.0,39726.9659,0.0,39726.9659,39726.9659,0.0
268,5404.1559,14607.9229,34697.4647,327.5277,-628.8538,-14505.6161,0.0,0.0,0.0,39902.6012,0.0,39902.6012,39902.6012,0.0
269,5324.088,14751.6175,34729.1023,331.3546,-630.4271,-14793.7835,0.0,0.0,0.0,39711.9519,0.0,39711.9519,39711.9519,0.0
270,5325.6365,14746.9007,34728.077,331.233,-630.3787,-14789.4734,0.0,0.0,0.0,39711.9951,0.0,39711.9951,39711.9951,0.0
271,5324.6384,14749.9188,34728.7332,331.3109,-630.4097,-14792.2597,0.0,0.0,0.0,39711.9319,0.0,39711.9319,39711.9319,0.0
272,5331.4019,14703.3492,34715.8688,330.0116,-629.8256,-15026.1437,0.0,0.0,0.0,39424.6622,0.0,39424.6622,39424.6622,0.0
273,5348.2753,14661.7738,34703.3332,328.8153,-629.2401,-15113.9414,0.0,0.0,0.0,39299.016,0.0,39299.016,39299.016,0.0
274,5375.7404,14625.1197,34691.1312,327.7446,-628.6537,-15134.0058,0.0,0.0,0.0,39257.0763,0.0,39257.0763,39257.0763,0.0
275,5414.2959,14593.3032,34679.2755,326.8299,-628.0664,-15107.204,0.0,0.0,0.0,39278.434,0.0,39278.434,39278.434,0.0
276,5380.8136,14620.032,34689.3271,327.5963,-628.5655,-15132.8114,0.0,0.0,0.0,39256.3921,0.0,39256.3921,39256.3921,0.0
277,5249.0615,14530.3829,34675.9271,325.4277,-628.0098,-15154.4255,0.0,0.0,0.0,38998.3638,0.0,38998.3638,38998.3638,0.0
278,5172.0033,14449.1788,34663.8227,323.3931,-627.4516,-15098.3664,0.0,0.0,0.0,38882.5798,0.0,38882.5798,38882.5798,0.0
279,5148.8516,14376.2733,34653.236,321.5859,-626.8909,-14951.7572,0.0,0.0,0.0,38921.2987,0.0,38921.2987,38921.2987,0.0
280,5160.8252,14429.4214,34660.9124,322.8963,-627.306,-15069.8576,0.0,0.0,0.0,38876.8918,0.0,38876.8918,38876.8918,0.0
281,5158.3108,14423.9052,34660.1041,322.7581,-627.2645,-15060.5936,0.0,0.0,0.0,38877.2201,0.0,38877.2201,38877.2201,0.0
282,5160.4974,14428.7347,34660.8117,322.8791,-627.3008,-15068.737,0.0,0.0,0.0,38876.885,0.0,38876.885,38876.885,0.0
283,5196.3131,14365.383,34650.3046,321.8781,-626.8034,-15290.8696,0.0,0.0,0.0,38616.2058,0.0,38616.2058,38616.2058,0.0
284,5263.0797,14308.7714,34640.445,321.0623,-626.3054,-15363.2392,0.0,0.0,0.0,38543.8136,0.0,38543.8136,38543.8136,0.0
285,5360.2394,14258.9935,34631.3473,320.4347,-625.8071,-15319.3967,0.0,0.0,0.0,38625.811,0.0,38625.811,38625.811,0.0
286,5255.0257,14314.1267,34641.3984,321.1354,-626.3553,-15361.3156,0.0,0.0,0.0,38544.0153,0.0,38544.0153,38544.0153,0.0
287,5260.0967,14310.7234,34640.793,321.0888,-626.3237,-15362.6655,0.0,0.0,0.0,38543.7128,0.0,38543.7128,38543.7128,0.0
288,5158.8859,14220.3366,34629.9858,321.1802,-625.8825,-15397.467,0.0,0.0,0.0,38307.039,0.0,38307.039,38307.039,0.0
289,5093.0786,14136.8861,34619.6153,321.4245,-625.4403,-15378.5819,0.0,0.0,0.0,38166.9823,0.0,38166.9823,38166.9823,0.0
290,5059.7226,14060.4202,34609.8468,321.6872,-624.9969,-15286.3647,0.0,0.0,0.0,38140.3152,0.0,38140.3152,38140.3152,0.0
291,5055.7368,13990.6836,34600.8945,321.8989,-624.5522,-15084.5062,0.0,0.0,0.0,38260.1555,0.0,38260.1555,38260.1555,0.0
292,5066.4426,14082.4678,34612.6812,321.612,-625.129,-15323.2351,0.0,0.0,0.0,38134.8396,0.0,38134.8396,38134.8396,0.0
293,5065.651,14080.2358,34612.3947,321.6197,-625.1158,-15319.9436,0.0,0.0,0.0,38134.8418,0.0,38134.8418,38134.8418,0.0
294,5026.0083,13999.3073,34601.637,319.9445,-624.6224,-15401.4792,0.0,0.0,0.0,37920.7954,0.0,37920.7954,37920.7954,0.0
295,5009.1549,13924.0801,34591.5304,318.4097,-624.1276,-15400.6138,0.0,0.0,0.0,37818.4337,0.0,37818.4337,37818.4337,0.0
296,5014.7882,13854.6981,34582.0874,316.9869,-623.6312,-15310.6255,0.0,0.0,0.0,37834.3039,0.0,37834.3039,37834.3039,0.0
297,5008.6382,13897.6515,34587.9492,317.87,-623.9436,-15378.4797,0.0,0.0,0.0,37809.6856,0.0,37809.6856,37809.6856,0.0
298,5008.8563,13893.2505,34587.351,317.7799,-623.9124,-15373.4667,0.0,0.0,0.0,37809.8586,0.0,37809.8586,37809.8586,0.0
299,5008.6646,13897.0056,34587.8614,317.8568,-623.939,-15377.7691,0.0,0.0,0.0,37809.6803,0.0,37809.6803,37809.6803,0.0
300,4996.7928,13827.1305,34577.9653,315.575,-623.3622,-15483.5365,0.0,0.0,0.0,37610.5648,0.0,37610.5648,37610.5648,0.0
301,5023.6375,13763.7638,34569.5956,313.4515,-622.7851,-15497.8875,0.0,0.0,0.0,37549.7757,0.0,37549.7757,37549.7757,0.0
302,5086.8231,13707.2467,34562.5166,311.5298,-622.2082,-15431.0184,0.0,0.0,0.0,37614.8895,0.0,37614.8895,37614.8895,0.0
303,5019.2759,13769.7986,34570.3686,313.6555,-622.8428,-15500.0571,0.0,0.0,0.0,37550.1987,0.0,37550.1987,37550.1987,0.0
304,5022.9214,13764.7163,34569.7173,313.4837,-622.7943,-15498.2843,0.0,0.0,0.0,37549.7601,0.0,37549.7601,37549.7601,0.0
305,4940.6566,13686.4951,34556.2829,311.0965,-622.1375,-15504.8922,0.0,0.0,0.0,37367.5014,0.0,37367.5014,37367.5014,0.0
306,4884.697,13614.6459,34544.7709,309.2226,-621.4794,-15455.6191,0.0,0.0,0.0,37276.2378,0.0,37276.2378,37276.2378,0.0
307,4856.9616,13548.9585,34534.8768,307.8838,-620.82,-15331.4908,0.0,0.0,0.0,37296.37,0.0,37296.37,37296.37,0.0
308,4872.2503,13592.1299,34541.3193,308.7185,-621.2603,-15423.9528,0.0,0.0,0.0,37269.2049,0.0,37269.2049,37269.2049,0.0
309,4870.1342,13587.6918,34540.6468,308.6245,-621.2163,-15416.5279,0.0,0.0,0.0,37269.353,0.0,37269.353,37269.353,0.0
310,4871.7652,13591.1337,34541.1681,308.6972,-621.2504,-15422.3224,0.0,0.0,0.0,37269.1914,0.0,37269.1914,37269.1914,0.0
311,5016.6247,13544.5399,34528.1058,307.2736,-620.497,-15744.8386,0.0,0.0,0.0,37031.2084,0.0,37031.2084,37031.2084,0.0
312,5203.3045,13506.1963,34515.8784,305.9205,-619.7415,-15951.6307,0.0,0.0,0.0,36959.9275,0.0,36959.9275,36959.9275,0.0
313,5432.5132,13476.242,34504.4842,304.6282,-618.9841,-16091.1564,0.0,0.0,0.0,37007.7272,0.0,37007.7272,37007.7272,0.0
314,5224.3017,13502.8209,34514.7012,305.7887,-619.6658,-15968.0699,0.0,0.0,0.0,36959.8769,0.0,36959.8769,36959.8769,0.0
315,5214.6739,13504.3497,34515.237,305.8487,-619.7003,-15960.6525,0.0,0.0,0.0,36959.7565,0.0,36959.7565,36959.7565,0.0
316,5131.4408,13410.2998,34502.5667,304.4964,-619.0512,-15953.1976,0.0,0.0,0.0,36776.5549,0.0,36776.5549,36776.5549,0.0
317,5068.2541,13322.3822,34490.2574,303.2605,-618.4016,-15913.41,0.0,0.0,0.0,36652.3425,0.0,36652.3425,36652.3425,0.0
318,5025.1007,13240.6771,34478.2788,302.1187,-617.7517,-15822.8531,0.0,0.0,0.0,36605.5705,0.0,36605.5705,36605.5705,0.0
319,5001.905,13165.2754,34466.6157,301.0534,-617.1017,-15650.5995,0.0,0.0,0.0,36667.1483,0.0,36667.1483,36667.1483,0.0
320,5028.5163,13248.5654,34479.4623,302.2292,-617.8167,-15834.9405,0.0,0.0,0.0,36606.016,0.0,36606.016,36606.016,0.0
321,5025.4333,13241.4631,34478.397,302.1297,-617.7582,-15824.0971,0.0,0.0,0.0,36605.5677,0.0,36605.5677,36605.5677,0.0
322,5009.0576,13188.5315,34468.6434,301.3763,-617.251,-15895.259,0.0,0.0,0.0,36455.0989,0.0,36455.0989,36455.0989,0.0
323,5002.8409,13139.8887,34459.3499,300.8122,-616.7441,-15925.6321,0.0,0.0,0.0,36360.5155,0.0,36360.5155,36360.5155,0.0
324,5007.1469,13095.6054,34450.4491,300.421,-616.2374,-15922.805,0.0,0.0,0.0,36314.5799,0.0,36314.5799,36314.5799,0.0
325,5022.3606,13055.7381,34441.8785,300.1856,-615.7308,-15885.891,0.0,0.0,0.0,36318.5411,0.0,36318.5411,36318.5411,0.0
326,5012.2373,13078.1745,34446.7814,300.3032,-616.0228,-15911.7202,0.0,0.0,0.0,36309.7534,0.0,36309.7534,36309.7534,0.0
327,5013.0828,13075.8644,34446.2867,300.2893,-615.9936,-15909.7218,0.0,0.0,0.0,36309.8078,0.0,36309.8078,36309.8078,0.0
328,5012.3942,13077.737,34446.6879,300.3005,-616.0173,-15911.352,0.0,0.0,0.0,36309.7503,0.0,36309.7503,36309.7503,0.0
329,5045.6509,13025.7018,34436.0305,299.4141,-615.3742,-16021.678,0.0,0.0,0.0,36169.7452,0.0,36169.7452,36169.7452,0.0
330,5092.2558,12980.109,34425.7628,298.5738,-614.7296,-16103.7133,0.0,0.0,0.0,36078.2586,0.0,36078.2586,36078.2586,0.0
331,5152.3398,12940.9384,34415.8618,297.7716,-614.0833,-16166.4455,0.0,0.0,0.0,36026.3827,0.0,36026.3827,36026.3827,0.0
332,5226.0583,12908.1592,34406.3097,297.0,-613.4352,-16215.2916,0.0,0.0,0.0,36008.8005,0.0,36008.8005,36008.8005,0.0
333,5313.5914,12881.7297,34397.0947,296.2522,-612.7851,-16253.4838,0.0,0.0,0.0,36022.3991,0.0,36022.3991,36022.3991,0.0
334,5234.1868,12905.2313,34405.3732,296.9242,-613.3703,-16219.5505,0.0,0.0,0.0,36008.7947,0.0,36008.7947,36008.7947,0.0
335,5162.1965,12863.5874,34404.1148,295.8832,-613.324,-16305.0892,0.0,0.0,0.0,35807.3688,0.0,35807.3688,35807.3688,0.0
336,5111.9833,12827.5046,34403.0551,294.9524,-613.2769,-16266.1388,0.0,0.0,0.0,35758.0798,0.0,35758.0798,35758.0798,0.0
337,5082.9334,12797.0593,34402.1642,294.1895,-613.2293,-16141.5491,0.0,0.0,0.0,35821.5681,0.0,35821.5681,35821.5681,0.0
338,5116.0422,12830.8603,34403.1532,295.039,-613.2816,-16274.0282,0.0,0.0,0.0,35757.7848,0.0,35757.7848,35757.7848,0.0
339,5115.081,12830.0763,34403.1303,295.0188,-613.2805,-16272.2706,0.0,0.0,0.0,35757.7552,0.0,35757.7552,35757.7552,0.0
340,5012.9406,12787.7188,34400.0712,293.9864,-613.1574,-16260.1989,0.0,0.0,0.0,35621.3607,0.0,35621.3607,35621.3607,0.0
341,4937.1578,12754.0855,34397.5051,293.3361,-613.0325,-16117.8015,0.0,0.0,0.0,35651.2505,0.0,35651.2505,35651.2505,0.0
342,4985.5034,12775.8176,34399.1645,293.7254,-613.117,-16229.1697,0.0,0.0,0.0,35611.9242,0.0,35611.9242,35611.9242,0.0
343,4980.1547,12773.4654,34398.984,293.6768,-613.1085,-16220.9926,0.0,0.0,0.0,35612.1797,0.0,35612.1797,35612.1797,0.0
344,4984.5855,12775.4147,34399.1336,293.717,-613.1155,-16227.8222,0.0,0.0,0.0,35611.913,0.0,35611.913,35611.913,0.0
345,4859.355,12743.9862,34396.4532,293.3003,-612.9526,-16186.8937,0.0,0.0,0.0,35493.2484,0.0,35493.2484,35493.2484,0.0
346,4776.1803,12717.5986,34394.2169,292.9034,-612.7879,-16117.842,0.0,0.0,0.0,35450.2693,0.0,35450.2693,35450.2693,0.0
347,4735.5466,12696.0218,34392.3732,292.5265,-612.6215,-16015.048,0.0,0.0,0.0,35488.7985,0.0,35488.7985,35488.7985,0.0
348,4770.1999,12715.226,34394.0154,292.8648,-612.7714,-16109.1924,0.0,0.0,0.0,35450.3422,0.0,35450.3422,35450.3422,0.0
349,4773.6736,12716.6188,34394.1337,292.8875,-612.7811,-16114.332,0.0,0.0,0.0,35450.2004,0.0,35450.2004,35450.2004,0.0
350,4801.6211,12714.0295,34390.5899,292.5814,-612.5514,-16243.1379,0.0,0.0,0.0,35343.1326,0.0,35343.1326,35343.1326,0.0
351,4849.9694,12717.3297,34387.1018,292.3488,-612.3219,-16280.4614,0.0,0.0,0.0,35353.9664,0.0,35353.9664,35353.9664,0.0
352,4818.2401,12714.6199,34389.2054,292.4806,-612.4607,-16266.5312,0.0,0.0,0.0,35335.5542,0.0,35335.5542,35335.5542,0.0
353,4816.4335,12714.5193,34389.3435,292.4902,-612.4698,-16264.7421,0.0,0.0,0.0,35335.5746,0.0,35335.5746,35335.5746,0.0
354,4817.5669,12714.5816,34389.2566,292.4842,-612.4641,-16265.8818,0.0,0.0,0.0,35335.5434,0.0,35335.5434,35335.5434,0.0
355,4893.295,12715.4694,34380.8138,291.7198,-612.1446,-16439.5099,0.0,0.0,0.0,35229.6436,0.0,35229.6436,35229.6436,0.0
356,5017.2188,12728.5681,34373.0596,291.0092,-611.823,-16554.8102,0.0,0.0,0.0,35243.2225,0.0,35243.2225,35243.2225,0.0
357,4933.9605,12718.9115,34377.8438,291.4483,-612.0247,-16487.6144,0.0,0.0,0.0,35222.525,0.0,35222.525,35222.525,0.0
358,4929.5897,12718.4902,34378.1368,291.4751,-612.0367,-16483.1089,0.0,0.0,0.0,35222.5462,0.0,35222.5462,35222.5462,0.0
359,4932.3929,12718.7592,34377.9482,291.4579,-612.0289,-16486.0137,0.0,0.0,0.0,35222.5155,0.0,35222.5155,35222.5155,0.0
360,4835.3252,12664.4467,34367.6933,290.6269,-611.7105,-16439.156,0.0,0.0,0.0,35107.2256,0.0,35107.2256,35107.2256,0.0
361,4760.2724,12618.151,34358.0407,289.9062,-611.3906,-16361.8403,0.0,0.0,0.0,35053.1393,0.0,35053.1393,35053.1393,0.0
362,4708.2503,12579.9057,34348.9667,289.3105,-611.0693,-16243.7035,0.0,0.0,0.0,35071.6603,0.0,35071.6603,35071.6603,0.0
363,4744.4958,12607.4311,34355.627,289.7385,-611.3072,-16335.5829,0.0,0.0,0.0,35050.4023,0.0,35050.4023,35050.4023,0.0
364,4740.2925,12604.4797,34354.9471,289.6924,-611.2834,-16327.5785,0.0,0.0,0.0,35050.5498,0.0,35050.5498,35050.5498,0.0
365,4743.8712,12606.9954,34355.5271,289.7317,-611.3037,-16334.4238,0.0,0.0,0.0,35050.3978,0.0,35050.3978,35050.3978,0.0
366,4742.1327,12573.0912,34345.5267,289.0977,-610.9503,-16391.9357,0.0,0.0,0.0,34946.9624,0.0,34946.9624,34946.9624,0.0
367,4763.8171,12545.2661,34335.9702,288.5349,-610.5965,-16430.7817,0.0,0.0,0.0,34892.2101,0.0,34892.2101,34892.2101,0.0
368,4809.6983,12523.4216,34326.8969,288.0439,-610.2427,-16455.4923,0.0,0.0,0.0,34882.3257,0.0,34882.3257,34882.3257,0.0
369,4880.3134,12507.5297,34318.3237,287.6247,-609.8887,-16468.8461,0.0,0.0,0.0,34915.0567,0.0,34915.0567,34915.0567,0.0
370,4794.8362,12528.755,34329.3073,288.1699,-610.3386,-16450.0079,0.0,0.0,0.0,34880.7219,0.0,34880.7219,34880.7219,0.0
371,4825.8379,12495.9496,34318.2998,287.523,-609.8951,-16544.3599,0.0,0.0,0.0,34773.3553,0.0,34773.3553,34773.3553,0.0
372,4876.8362,12468.6254,34308.3227,286.9309,-609.4527,-16610.2178,0.0,0.0,0.0,34721.0448,0.0,34721.0448,34721.0448,0.0
373,4948.5954,12446.7179,34299.4398,286.3936,-609.0114,-16651.3604,0.0,0.0,0.0,34720.7749,0.0,34720.7749,34720.7749,0.0
374,5041.5913,12430.2203,34291.682,285.911,-608.571,-16670.1178,0.0,0.0,0.0,34770.7158,0.0,34770.7158,34770.7158,0.0
375,4910.4672,12456.8794,34303.6944,286.6525,-609.2296,-16633.9208,0.0,0.0,0.0,34714.5432,0.0,34714.5432,34714.5432,0.0
376,4857.1229,12380.1517,34288.6118,285.4319,-608.5346,-16636.3938,0.0,0.0,0.0,34566.3899,0.0,34566.3899,34566.3899,0.0
377,4830.5119,12316.3221,34274.7481,284.3125,-607.8421,-16601.7272,0.0,0.0,0.0,34496.3253,0.0,34496.3253,34496.3253,0.0
378,4830.8099,12265.555,34261.9947,283.425,-607.152,-16518.6528,0.0,0.0,0.0,34515.9798,0.0,34515.9798,34515.9798,0.0
379,4827.8023,12300.1264,34270.9066,284.0191,-607.6401,-16583.1092,0.0,0.0,0.0,34492.105,0.0,34492.105,34492.105,0.0
380,4827.4928,12296.3746,34269.9908,283.9515,-607.5913,-16577.9463,0.0,0.0,0.0,34492.2721,0.0,34492.2721,34492.2721,0.0
381,4827.7488,12299.5759,34270.7729,284.0092,-607.633,-16582.3737,0.0,0.0,0.0,34492.1,0.0,34492.1,34492.1,0.0
382,4859.2903,12258.296,34257.1183,283.091,-606.8864,-16690.8757,0.0,0.0,0.0,34360.0335,0.0,34360.0335,34360.0335,0.0
383,4911.7365,12227.7805,34244.4649,282.6958,-606.1388,-16654.2345,0.0,0.0,0.0,34406.3043,0.0,34406.3043,34406.3043,0.0
384,4869.5512,12250.2739,34254.1029,282.9432,-606.7138,-16694.7009,0.0,0.0,0.0,34355.4565,0.0,34355.4565,34355.4565,0.0
385,4896.9804,12207.1232,34239.9888,281.71,-605.9576,-16835.5285,0.0,0.0,0.0,34184.3163,0.0,34184.3163,34184.3163,0.0
386,4950.741,12172.046,34227.3253,280.7112,-605.2024,-16947.0868,0.0,0.0,0.0,34078.5343,0.0,34078.5343,34078.5343,0.0
387,5028.5507,12145.4998,34216.39,280.0291,-604.4483,-17036.349,0.0,0.0,0.0,34029.6723,0.0,34029.6723,34029.6723,0.0
388,5128.096,12127.8316,34207.5901,279.7874,-603.6957,-17108.4099,0.0,0.0,0.0,34031.1996,0.0,34031.1996,34031.1996,0.0
389,5072.62,12136.103,34211.9711,279.8515,-604.0955,-17072.0022,0.0,0.0,0.0,34024.4479,0.0,34024.4479,34024.4479,0.0
390,5068.0051,12136.9542,34212.3905,279.8645,-604.1308,-17068.5939,0.0,0.0,0.0,34024.4897,0.0,34024.4897,34024.4897,0.0
391,5072.1442,12136.1895,34212.014,279.8528,-604.0991,-17071.6539,0.0,0.0,0.0,34024.4474,0.0,34024.4474,34024.4474,0.0
392,4954.7011,12043.6368,34199.9588,278.4566,-603.312,-17043.987,0.0,0.0,0.0,33829.4543,0.0,33829.4543,33829.4543,0.0
393,4860.185,11962.5505,34189.3018,277.2551,-602.5274,-17000.7716,0.0,0.0,0.0,33685.9934,0.0,33685.9934,33685.9934,0.0
394,4790.9124,11891.9492,34180.2535,276.2778,-601.7455,-16939.5586,0.0,0.0,0.0,33598.0888,0.0,33598.0888,33598.0888,0.0
395,4877.2475,11876.3916,34172.0406,277.5708,-601.671,-17137.831,0.0,0.0,0.0,33463.7485,0.0,33463.7485,33463.7485,0.0
396,5003.9837,11866.9836,34168.0357,282.0051,-601.5976,-17228.4609,0.0,0.0,0.0,33490.9496,0.0,33490.9496,33490.9496,0.0
397,4912.1942,11872.7674,34170.3007,278.6089,-601.6482,-17174.8465,0.0,0.0,0.0,33457.3765,0.0,33457.3765,33457.3765,0.0
398,4908.5259,11873.1024,34170.454,278.4912,-601.6504,-17171.5483,0.0,0.0,0.0,33457.3747,0.0,33457.3747,33457.3747,0.0
399,4781.3836,11810.6134,34164.1947,276.9169,-601.5273,-17129.0631,0.0,0.0,0.0,33302.5183,0.0,33302.5183,33302.5183,0.0
400,4703.5726,11762.9412,34160.2206,276.0422,-601.4053,-17061.5603,0.0,0.0,0.0,33239.811,0.0,33239.811,33239.811,0.0
401,4675.689,11730.0214,34158.608,275.5241,-601.2846,-16959.5582,0.0,0.0,0.0,33278.9997,0.0,33278.9997,33278.9997,0.0
402,4697.2216,11757.9192,34159.8902,275.9601,-601.3898,-17050.6708,0.0,0.0,0.0,33238.9305,0.0,33238.9305,33238.9305,0.0
403,4693.3491,11754.6247,34159.6867,275.9071,-601.3793,-17042.8936,0.0,0.0,0.0,33239.2948,0.0,33239.2948,33239.2948,0.0
404,4696.8172,11757.5847,34159.869,275.9547,-601.3888,-17049.9054,0.0,0.0,0.0,33238.9315,0.0,33238.9315,33238.9315,0.0
405,4692.9729,11743.5087,34158.8241,275.1493,-601.2167,-17123.63,0.0,0.0,0.0,33145.6083,0.0,33145.6083,33145.6083,0.0
406,4717.0511,11738.6208,34158.6063,274.9072,-601.0444,-17139.6618,0.0,0.0,0.0,33148.4792,0.0,33148.4792,33148.4792,0.0
407,4700.7445,11740.0739,34158.6397,274.9863,-601.1362,-17137.1691,0.0,0.0,0.0,33136.1392,0.0,33136.1392,33136.1392,0.0
408,4699.6914,11740.3267,34158.6511,274.9982,-601.1442,-17136.3182,0.0,0.0,0.0,33136.205,0.0,33136.205,33136.205,0.0
409,4700.578,11740.1116,34158.6414,274.9881,-601.1374,-17137.0448,0.0,0.0,0.0,33136.1369,0.0,33136.1369,33136.1369,0.0
410,4685.7086,11728.1545,34155.6469,274.8452,-600.9424,-17187.3256,0.0,0.0,0.0,33056.0873,0.0,33056.0873,33056.0873,0.0
411,4699.4703,11722.695,34152.9901,274.7413,-600.7473,-17208.5551,0.0,0.0,0.0,33040.5943,0.0,33040.5943,33040.5943,0.0
412,4741.6365,11723.8126,34150.6854,274.6734,-600.5519,-17206.7447,0.0,0.0,0.0,33083.5113,0.0,33083.5113,33083.5113,0.0
413,4693.5836,11723.4058,34153.5942,274.7628,-600.794,-17205.6911,0.0,0.0,0.0,33038.8614,0.0,33038.8614,33038.8614,0.0
414,4692.0524,11723.7106,34153.7906,274.7701,-600.8088,-17204.502,0.0,0.0,0.0,33039.0128,0.0,33039.0128,33039.0128,0.0
415,4693.4231,11723.4346,34153.6138,274.7635,-600.7955,-17205.5783,0.0,0.0,0.0,33038.8612,0.0,33038.8612,33038.8612,0.0
416,4598.5535,11660.5436,34148.78,274.5493,-600.5001,-17133.1583,0.0,0.0,0.0,32948.7681,0.0,32948.7681,32948.7681,0.0
417,4542.7774,11607.2,34144.5254,274.3869,-600.205,-17021.0201,0.0,0.0,0.0,32947.6646,0.0,32947.6646,32947.6646,0.0
418,4526.6121,11563.341,34140.7686,274.2775,-599.9104,-16857.2812,0.0,0.0,0.0,33047.8076,0.0,33047.8076,33047.8076,0.0
419,4565.1033,11632.0726,34146.5378,274.4597,-600.3491,-17081.3834,0.0,0.0,0.0,32936.441,0.0,32936.441,32936.441,0.0
420,4562.4466,11629.4834,34146.3311,274.4518,-600.3347,-17075.8503,0.0,0.0,0.0,32936.5279,0.0,32936.5279,32936.5279,0.0
421,4564.7958,11631.7764,34146.5142,274.4588,-600.3475,-17080.7582,0.0,0.0,0.0,32936.4395,0.0,32936.4395,32936.4395,0.0
422,4558.7074,11578.4728,34143.0137,274.1146,-599.9766,-17114.1423,0.0,0.0,0.0,32840.1896,0.0,32840.1896,32840.1896,0.0
423,4580.0912,11534.6321,34139.8341,273.8382,-599.6081,-17112.1317,0.0,0.0,0.0,32816.6559,0.0,32816.6559,32816.6559,0.0
424,4628.4707,11500.6495,34136.8192,273.62,-599.2425,-17069.385,0.0,0.0,0.0,32870.9319,0.0,32870.9319,32870.9319,0.0
