TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTAL3,TEMPAVG
176,5714.2873,19607.1252,35543.1063,462.9754,-666.6954,-10634.0929,0.0,0.0,0.0,50026.706,0.0,50026.706,50026.706,0.0
177,5764.7436,19696.6066,35554.1236,464.2975,-667.1651,-11029.7872,0.0,0.0,0.0,49782.819,0.0,49782.819,49782.819,0.0
178,5762.7081,19693.7033,35553.7665,464.251,-667.1503,-11024.4464,0.0,0.0,0.0,49782.8321,0.0,49782.8321,49782.8321,0.0
179,5763.7927,19695.2548,35553.9574,464.2759,-667.1582,-11027.3438,0.0,0.0,0.0,49782.7788,0.0,49782.7788,49782.7788,0.0
180,5724.9118,19583.1535,35539.5795,461.5498,-666.4926,-11082.769,0.0,0.0,0.0,49559.933,0.0,49559.933,49559.933,0.0
181,5755.8507,19545.4857,35533.132,459.8772,-666.1724,-11206.3067,0.0,0.0,0.0,49421.8665,0.0,49421.8665,49421.8665,0.0
182,5800.3237,19510.5253,35526.9303,458.3419,-665.8514,-11203.3057,0.0,0.0,0.0,49426.9641,0.0,49426.9641,49426.9641,0.0
183,5774.747,19528.9602,35530.231,459.1511,-666.024,-11220.0338,0.0,0.0,0.0,49407.0316,0.0,49407.0316,49407.0316,0.0
184,5777.1274,19527.0812,35529.8979,459.0686,-666.0067,-11219.9613,0.0,0.0,0.0,49407.2071,0.0,49407.2071,49407.2071,0.0
185,5774.9833,19528.772,35530.1977,459.1428,-666.0222,-11220.0392,0.0,0.0,0.0,49407.0344,0.0,49407.0344,49407.0344,0.0
186,5774.8008,19528.9173,35530.2234,459.1492,-666.0236,-11220.0375,0.0,0.0,0.0,49407.0296,0.0,49407.0296,49407.0296,0.0
187,5774.819,19528.9028,35530.2209,459.1486,-666.0234,-11220.0376,0.0,0.0,0.0,49407.0302,0.0,49407.0302,49407.0302,0.0
188,5774.8008,19528.9173,35530.2234,459.1492,-666.0236,-11220.0376,0.0,0.0,0.0,49407.0296,0.0,49407.0296,49407.0296,0.0
189,5777.0614,19430.4334,35515.5141,456.3863,-665.3788,-11324.7755,0.0,0.0,0.0,49189.2409,0.0,49189.2409,49189.2409,0.0
190,5715.45,19361.2624,35507.1668,455.1528,-665.0443,-11332.4767,0.0,0.0,0.0,49041.511,0.0,49041.511,49041.511,0.0
191,5667.131,19294.6927,35499.0799,454.0297,-664.7091,-11205.5509,0.0,0.0,0.0,49044.6731,0.0,49044.6731,49044.6731,0.0
192,5690.5493,19328.9063,35503.2422,454.597,-664.8831,-11292.0064,0.0,0.0,0.0,49020.4053,0.0,49020.4053,49020.4053,0.0
193,5688.0479,19325.4538,35502.8227,454.5387,-664.8657,-11285.5636,0.0,0.0,0.0,49020.4338,0.0,49020.4338,49020.4338,0.0
194,5689.443,19327.3844,35503.0573,454.5713,-664.8755,-11289.2209,0.0,0.0,0.0,49020.3597,0.0,49020.3597,49020.3597,0.0
195,5654.1694,19221.9211,35489.0553,451.9427,-664.2331,-11344.0239,0.0,0.0,0.0,48808.8315,0.0,48808.8315,48808.8315,0.0
196,5691.6108,19190.2946,35482.964,450.4373,-663.933,-11470.9912,0.0,0.0,0.0,48680.3825,0.0,48680.3825,48680.3825,0.0
197,5743.1515,19161.3656,35477.1056,449.0543,-663.6318,-11471.3458,0.0,0.0,0.0,48695.6994,0.0,48695.6994,48695.6994,0.0
198,5709.9243,19178.7461,35480.664,449.8876,-663.8162,-11485.3108,0.0,0.0,0.0,48670.095,0.0,48670.095,48670.095,0.0
199,5713.6649,19082.1026,35465.8607,447.1793,-663.1745,-11586.36,0.0,0.0,0.0,48459.273,0.0,48459.273,48459.273,0.0
200,5647.2162,19010.2364,35457.2255,445.8785,-662.8285,-11580.5482,0.0,0.0,0.0,48317.18,0.0,48317.18,48317.18,0.0
201,5594.2584,18941.0491,35448.8348,444.6866,-662.4816,-11434.3856,0.0,0.0,0.0,48331.9618,0.0,48331.9618,48331.9618,0.0
202,5623.5058,18981.0656,35453.6965,445.3669,-662.6839,-11540.8306,0.0,0.0,0.0,48300.1204,0.0,48300.1204,48300.1204,0.0
203,5620.3765,18977.0235,35453.2065,445.297,-662.6637,-11533.1133,0.0,0.0,0.0,48300.1265,0.0,48300.1265,48300.1265,0.0
204,5588.9071,18879.041,35439.6761,442.8098,-662.0489,-11587.0167,0.0,0.0,0.0,48101.3685,0.0,48101.3685,48101.3685,0.0
205,5634.0595,18853.4661,35434.419,441.4925,-661.7776,-11721.9316,0.0,0.0,0.0,47979.7278,0.0,47979.7278,47979.7278,0.0
206,5693.0599,18830.6802,35429.3248,440.2846,-661.5053,-11731.2512,0.0,0.0,0.0,48000.5929,0.0,48000.5929,48000.5929,0.0
207,5652.7323,18845.331,35432.6531,441.067,-661.6843,-11738.0971,0.0,0.0,0.0,47972.0019,0.0,47972.0019,47972.0019,0.0
208,5650.7914,18846.1297,35432.8288,441.109,-661.6936,-11737.0951,0.0,0.0,0.0,47972.0701,0.0,47972.0701,47972.0701,0.0
209,5652.5374,18845.4107,35432.6707,441.0712,-661.6852,-11738.0021,0.0,0.0,0.0,47972.0026,0.0,47972.0026,47972.0026,0.0
210,5651.1571,18747.3185,35417.9711,438.4123,-661.0466,-11826.6293,0.0,0.0,0.0,47767.183,0.0,47767.183,47767.183,0.0
211,5583.4781,18673.8719,35409.1173,437.0468,-660.6876,-11812.0479,0.0,0.0,0.0,47630.7785,0.0,47630.7785,47630.7785,0.0
212,5528.1802,18603.117,35400.4947,435.7789,-660.3275,-11655.5278,0.0,0.0,0.0,47651.7157,0.0,47651.7157,47651.7157,0.0
213,5560.8108,18646.4137,35405.7817,436.5478,-660.5496,-11772.943,0.0,0.0,0.0,47616.0614,0.0,47616.0614,47616.0614,0.0
214,5557.3379,18642.0385,35405.249,436.469,-660.5273,-11764.5103,0.0,0.0,0.0,47616.0567,0.0,47616.0567,47616.0567,0.0
215,5530.2853,18548.5997,35391.624,433.9879,-659.9136,-11833.2688,0.0,0.0,0.0,47411.3146,0.0,47411.3146,47411.3146,0.0
216,5579.6769,18522.8248,35385.9792,432.6739,-659.6301,-11964.2786,0.0,0.0,0.0,47297.246,0.0,47297.246,47297.246,0.0
217,5643.4338,18499.939,35380.4965,431.4674,-659.3457,-11969.2746,0.0,0.0,0.0,47326.7164,0.0,47326.7164,47326.7164,0.0
218,5596.202,18516.0725,35384.4162,432.3237,-659.55,-11977.5587,0.0,0.0,0.0,47291.9057,0.0,47291.9057,47291.9057,0.0
219,5601.5256,18424.3647,35369.9891,429.7718,-658.9269,-12070.8981,0.0,0.0,0.0,47095.8262,0.0,47095.8262,47095.8262,0.0
220,5524.7537,18352.0381,35361.3837,428.4517,-658.5827,-12042.0555,0.0,0.0,0.0,46965.989,0.0,46965.989,46965.989,0.0
221,5461.4495,18282.5257,35352.9953,427.2337,-658.2376,-11865.0517,0.0,0.0,0.0,47000.9149,0.0,47000.9149,47000.9149,0.0
222,5503.2457,18329.7087,35358.7016,428.0535,-658.4735,-12006.0707,0.0,0.0,0.0,46955.1653,0.0,46955.1653,46955.1653,0.0
223,5498.7857,18324.9319,35358.1263,427.9691,-658.4499,-11996.1963,0.0,0.0,0.0,46955.1669,0.0,46955.1669,46955.1669,0.0
224,5468.3447,18234.8677,35344.718,425.616,-657.8573,-12050.2626,0.0,0.0,0.0,46765.4265,0.0,46765.4265,46765.4265,0.0
225,5527.757,18216.7568,35339.1305,424.4222,-657.5915,-12193.8702,0.0,0.0,0.0,46656.6047,0.0,46656.6047,46656.6047,0.0
226,5603.441,18201.5331,35333.7732,423.3297,-657.3249,-12213.8755,0.0,0.0,0.0,46690.8766,0.0,46690.8766,46690.8766,0.0
227,5544.3613,18212.8519,35337.8294,424.1529,-657.5279,-12208.7038,0.0,0.0,0.0,46652.9638,0.0,46652.9638,46652.9638,0.0
228,5542.6589,18213.2349,35337.9589,424.1796,-657.5342,-12207.5129,0.0,0.0,0.0,46652.9851,0.0,46652.9851,46652.9851,0.0
229,5543.9838,18212.9365,35337.858,424.1588,-657.5293,-12208.4442,0.0,0.0,0.0,46652.9637,0.0,46652.9637,46652.9637,0.0
230,5553.1084,18126.9715,35323.3214,421.6933,-656.9193,-12306.09,0.0,0.0,0.0,46462.0854,0.0,46462.0854,46462.0854,0.0
231,5460.2221,18048.7145,35314.0607,420.3071,-656.5583,-12250.8233,0.0,0.0,0.0,46335.923,0.0,46335.923,46335.923,0.0
232,5383.8377,17973.5825,35305.0193,419.0458,-656.1969,-12028.5805,0.0,0.0,0.0,46396.7078,0.0,46396.7078,46396.7078,0.0
233,5441.518,18031.4562,35311.9967,420.0096,-656.4766,-12219.185,0.0,0.0,0.0,46329.319,0.0,46329.319,46329.319,0.0
234,5435.3091,18025.5855,35311.2929,419.9093,-656.4486,-12206.2776,0.0,0.0,0.0,46329.3707,0.0,46329.3707,46329.3707,0.0
235,5438.6614,18028.7645,35311.6741,419.9636,-656.4638,-12213.4109,0.0,0.0,0.0,46329.189,0.0,46329.189,46329.189,0.0
236,5408.6,17934.3612,35297.2754,417.5194,-655.836,-12270.7044,0.0,0.0,0.0,46131.2155,0.0,46131.2155,46131.2155,0.0
237,5486.4587,17916.2353,35291.319,416.2847,-655.5483,-12428.1691,0.0,0.0,0.0,46026.5804,0.0,46026.5804,46026.5804,0.0
238,5584.5191,17901.273,35285.5824,415.1485,-655.26,-12463.964,0.0,0.0,0.0,46067.2992,0.0,46067.2992,46067.2992,0.0
239,5503.5857,17913.1365,35290.2089,416.0617,-655.4933,-12443.1978,0.0,0.0,0.0,46024.3017,0.0,46024.3017,46024.3017,0.0
240,5501.8399,17913.4412,35290.3195,416.0838,-655.4988,-12441.8798,0.0,0.0,0.0,46024.3058,0.0,46024.3058,46024.3058,0.0
241,5502.8723,17913.2607,35290.254,416.0707,-655.4956,-12442.6639,0.0,0.0,0.0,46024.2982,0.0,46024.2982,46024.2982,0.0
242,5519.0993,17831.3713,35276.0723,413.721,-654.9007,-12545.8614,0.0,0.0,0.0,45839.5018,0.0,45839.5018,45839.5018,0.0
243,5393.3606,17747.8131,35266.8861,412.3969,-654.553,-12446.54,0.0,0.0,0.0,45719.3639,0.0,45719.3639,45719.3639,0.0
244,5291.0401,17668.008,35257.919,411.216,-654.2053,-12144.8532,0.0,0.0,0.0,45829.1246,0.0,45829.1246,45829.1246,0.0
245,5381.3037,17739.099,35265.9162,412.2627,-654.5157,-12426.6277,0.0,0.0,0.0,45717.4382,0.0,45717.4382,45717.4382,0.0
246,5371.4427,17731.8566,35265.1083,412.152,-654.4847,-12408.211,0.0,0.0,0.0,45717.8639,0.0,45717.8639,45717.8639,0.0
247,5378.5695,17737.1015,35265.6935,412.2321,-654.5072,-12421.7229,0.0,0.0,0.0,45717.3665,0.0,45717.3665,45717.3665,0.0
248,5338.5667,17637.8516,35250.5491,409.7364,-653.8547,-12460.6002,0.0,0.0,0.0,45522.2489,0.0,45522.2489,45522.2489,0.0
249,5456.7412,17627.8311,35244.2086,408.4604,-653.5423,-12662.6515,0.0,0.0,0.0,45421.0475,0.0,45421.0475,45421.0475,0.0
250,5601.5968,17621.8292,35238.0582,407.2747,-653.2303,-12747.2353,0.0,0.0,0.0,45468.2933,0.0,45468.2933,45468.2933,0.0
251,5473.9563,17626.8271,35243.4031,408.3031,-653.502,-12678.8939,0.0,0.0,0.0,45420.0936,0.0,45420.0936,45420.0936,0.0
252,5472.2147,17626.9245,35243.4835,408.3188,-653.5061,-12677.3512,0.0,0.0,0.0,45420.0841,0.0,45420.0841,45420.0841,0.0
253,5472.4179,17626.913,35243.4741,408.3169,-653.5056,-12677.5315,0.0,0.0,0.0,45420.0849,0.0,45420.0849,45420.0849,0.0
254,5472.2147,17626.9245,35243.4835,408.3188,-653.5061,-12677.3512,0.0,0.0,0.0,45420.0841,0.0,45420.0841,45420.0841,0.0
255,5497.5253,17547.7796,35228.9201,405.9809,-652.8991,-12791.9118,0.0,0.0,0.0,45235.3951,0.0,45235.3951,45235.3951,0.0
256,5314.0364,17449.1108,35219.2709,404.6208,-652.5484,-12618.1662,0.0,0.0,0.0,45116.3242,0.0,45116.3242,45116.3242,0.0
257,5166.4004,17355.7009,35209.8179,403.4059,-652.1993,-12198.9939,0.0,0.0,0.0,45284.132,0.0,45284.132,45284.132,0.0
258,5297.6657,17439.5353,35218.3165,404.4915,-652.5134,-12590.7594,0.0,0.0,0.0,45116.7362,0.0,45116.7362,45116.7362,0.0
259,5308.2546,17445.7468,35218.936,404.5753,-652.5361,-12608.8255,0.0,0.0,0.0,45116.1511,0.0,45116.1511,45116.1511,0.0
260,5264.6641,17338.173,35202.0032,401.821,-651.8177,-12647.618,0.0,0.0,0.0,44907.2256,0.0,44907.2256,44907.2256,0.0
261,5478.5073,17343.6828,35193.5788,400.2761,-651.4085,-12966.1103,0.0,0.0,0.0,44798.5262,0.0,44798.5262,44798.5262,0.0
262,5742.8695,17357.3159,35185.3439,398.8113,-651.0018,-13157.0591,0.0,0.0,0.0,44876.2797,0.0,44876.2797,44876.2797,0.0
263,5454.8529,17342.7688,35194.413,400.4261,-651.4493,-12941.6041,0.0,0.0,0.0,44799.4076,0.0,44799.4076,44799.4076,0.0
264,5476.1191,17343.5878,35193.6621,400.2911,-651.4126,-12963.7153,0.0,0.0,0.0,44798.5322,0.0,44798.5322,44798.5322,0.0
265,5478.1027,17343.6667,35193.5929,400.2787,-651.4092,-12965.7066,0.0,0.0,0.0,44798.5251,0.0,44798.5251,44798.5251,0.0
266,5478.5955,17249.2803,35176.6108,397.6429,-650.7108,-13062.1681,0.0,0.0,0.0,44589.2506,0.0,44589.2506,44589.2506,0.0
267,5217.2429,17123.8311,35165.7769,396.0939,-650.3231,-12785.7249,0.0,0.0,0.0,44466.8967,0.0,44466.8967,44466.8967,0.0
268,5020.6936,17007.5864,35155.1382,394.6698,-649.9396,-12205.6899,0.0,0.0,0.0,44722.4585,0.0,44722.4585,44722.4585,0.0
269,5240.4615,17135.9592,35166.8513,396.2444,-650.3617,-12823.108,0.0,0.0,0.0,44466.0468,0.0,44466.0468,44466.0468,0.0
270,5234.5296,17132.884,35166.5795,396.2063,-650.352,-12813.9129,0.0,0.0,0.0,44465.9344,0.0,44465.9344,44465.9344,0.0
271,5210.6432,17012.7682,35146.2199,392.9553,-649.4912,-12888.5116,0.0,0.0,0.0,44224.5837,0.0,44224.5837,44224.5837,0.0
272,5194.5382,16897.8957,35126.5535,389.7687,-648.6321,-12929.2094,0.0,0.0,0.0,44030.9146,0.0,44030.9146,44030.9146,0.0
273,5333.6831,16912.3947,35121.5541,389.0693,-648.4188,-13204.0018,0.0,0.0,0.0,43904.2805,0.0,43904.2805,43904.2805,0.0
274,5511.8628,16934.8564,35116.6392,388.3487,-648.2059,-13343.505,0.0,0.0,0.0,43959.9962,0.0,43959.9962,43959.9962,0.0
275,5351.945,16914.5447,35120.9921,388.9884,-648.3946,-13224.5636,0.0,0.0,0.0,43903.5119,0.0,43903.5119,43903.5119,0.0
276,5349.3688,16914.2388,35121.0704,388.9997,-648.398,-13221.7884,0.0,0.0,0.0,43903.4913,0.0,43903.4913,43903.4913,0.0
277,5368.7209,16826.6126,35106.9398,386.5114,-647.7368,-13300.1068,0.0,0.0,0.0,43740.9413,0.0,43740.9413,43740.9413,0.0
278,5439.3899,16753.2157,35093.8463,384.091,-647.0746,-13288.4183,0.0,0.0,0.0,43735.05,0.0,43735.05,43735.05,0.0
279,5566.4613,16691.9879,35081.5787,381.728,-646.4115,-13189.2351,0.0,0.0,0.0,43886.1093,0.0,43886.1093,43886.1093,0.0
280,5400.0849,16785.4498,35099.7718,385.2005,-647.3804,-13304.3224,0.0,0.0,0.0,43718.8042,0.0,43718.8042,43718.8042,0.0
281,5337.8486,16660.1473,35078.1283,381.9523,-646.4833,-13406.4624,0.0,0.0,0.0,43405.1309,0.0,43405.1309,43405.1309,0.0
282,5293.049,16541.6074,35056.9847,378.7734,-645.5855,-13395.1612,0.0,0.0,0.0,43229.6679,0.0,43229.6679,43229.6679,0.0
283,5265.5721,16429.9311,35036.3514,375.6635,-644.6867,-13224.0788,0.0,0.0,0.0,43238.7526,0.0,43238.7526,43238.7526,0.0
284,5278.3385,16489.6875,35047.4863,377.3429,-645.1747,-13342.5128,0.0,0.0,0.0,43205.1678,0.0,43205.1678,43205.1678,0.0
285,5276.8325,16483.6203,35046.366,377.174,-645.1259,-13333.7126,0.0,0.0,0.0,43205.1543,0.0,43205.1543,43205.1543,0.0
286,5326.6809,16434.6555,35032.9711,375.2693,-644.5306,-13634.6997,0.0,0.0,0.0,42890.3465,0.0,42890.3465,42890.3465,0.0
287,5388.8059,16391.2627,35019.8402,373.4225,-643.934,-13771.146,0.0,0.0,0.0,42758.2513,0.0,42758.2513,42758.2513,0.0
288,5463.5844,16353.4472,35006.9702,371.6277,-643.3366,-13837.7112,0.0,0.0,0.0,42714.5817,0.0,42714.5817,42714.5817,0.0
289,5551.4018,16321.2094,34994.3596,369.8804,-642.7386,-13866.6121,0.0,0.0,0.0,42727.5005,0.0,42727.5005,42727.5005,0.0
290,5484.0658,16344.9586,35003.8286,371.1915,-643.1888,-13847.7539,0.0,0.0,0.0,42713.1018,0.0,42713.1018,42713.1018,0.0
291,5481.9817,16345.7921,35004.1421,371.235,-643.2035,-13846.844,0.0,0.0,0.0,42713.1032,0.0,42713.1032,42713.1032,0.0
292,5340.6062,16214.8113,34989.4461,368.9885,-642.5711,-13873.5544,0.0,0.0,0.0,42397.7265,0.0,42397.7265,42397.7265,0.0
293,5245.4889,16092.0911,34975.3017,366.778,-641.9386,-13863.2501,0.0,0.0,0.0,42174.4711,0.0,42174.4711,42174.4711,0.0
294,5193.0857,15978.4498,34961.8147,364.6037,-641.3057,-13786.8703,0.0,0.0,0.0,42069.7778,0.0,42069.7778,42069.7778,0.0
295,5179.9035,15874.4331,34949.1729,362.4658,-640.6726,-13586.9766,0.0,0.0,0.0,42138.3261,0.0,42138.3261,42138.3261,0.0
296,5188.561,15961.7182,34959.7972,364.2704,-641.2079,-13766.0502,0.0,0.0,0.0,42067.0888,0.0,42067.0888,42067.0888,0.0
297,5186.4812,15952.6777,34958.7041,364.0888,-641.1544,-13753.3704,0.0,0.0,0.0,42067.427,0.0,42067.427,42067.427,0.0
298,5188.0349,15959.5342,34959.5333,364.2267,-641.195,-13763.0847,0.0,0.0,0.0,42067.0494,0.0,42067.0494,42067.0494,0.0
299,5200.6811,15834.939,34939.0822,361.0488,-640.2978,-13944.3391,0.0,0.0,0.0,41751.1142,0.0,41751.1142,41751.1142,0.0
300,5241.7331,15716.2209,34919.3832,358.1391,-639.4009,-14021.7906,0.0,0.0,0.0,41574.2847,0.0,41574.2847,41574.2847,0.0
301,5309.8697,15603.4065,34900.5678,355.596,-638.5041,-13984.5131,0.0,0.0,0.0,41546.4227,0.0,41546.4227,41546.4227,0.0
302,5403.4944,15496.5066,34882.8402,353.5618,-637.607,-13783.3684,0.0,0.0,0.0,41715.4276,0.0,41715.4276,41715.4276,0.0
303,5283.8507,15640.9543,34906.8307,356.4085,-638.8079,-14012.0508,0.0,0.0,0.0,41537.1856,0.0,41537.1856,41537.1856,0.0
304,5286.3189,15637.169,34906.1991,356.3249,-638.7775,-14010.0442,0.0,0.0,0.0,41537.1902,0.0,41537.1902,41537.1902,0.0
305,5365.4489,15557.6328,34889.9263,353.9975,-637.9238,-14280.2742,0.0,0.0,0.0,41248.8074,0.0,41248.8074,41248.8074,0.0
306,5468.5802,15486.0955,34874.933,351.847,-637.0696,-14441.4589,0.0,0.0,0.0,41102.9273,0.0,41102.9273,41102.9273,0.0
307,5594.5003,15422.0665,34861.2313,349.8734,-636.2149,-14545.2269,0.0,0.0,0.0,41046.2297,0.0,41046.2297,41046.2297,0.0
308,5741.9294,15365.0213,34848.4347,348.0746,-635.3602,-14610.5497,0.0,0.0,0.0,41057.55,0.0,41057.55,41057.55,0.0
309,5639.755,15402.9265,34857.0371,349.2743,-635.9393,-14570.0341,0.0,0.0,0.0,41043.0195,0.0,41043.0195,41043.0195,0.0
310,5635.1301,15404.8083,34857.4528,349.3334,-635.9669,-14567.7206,0.0,0.0,0.0,41043.0372,0.0,41043.0372,41043.0372,0.0
311,5638.6786,15403.363,34857.1336,349.288,-635.9458,-14569.4999,0.0,0.0,0.0,41043.0177,0.0,41043.0177,41043.0177,0.0
312,5497.3553,15288.4833,34838.3371,346.3615,-635.0461,-14588.7094,0.0,0.0,0.0,40746.7817,0.0,40746.7817,40746.7817,0.0
313,5379.9826,15180.4428,34819.9928,343.5694,-634.1464,-14539.4118,0.0,0.0,0.0,40550.4295,0.0,40550.4295,40550.4295,0.0
314,5286.3864,15079.3698,34802.1054,340.9064,-633.2464,-14385.413,0.0,0.0,0.0,40490.1086,0.0,40490.1086,40490.1086,0.0
315,5216.3807,14985.4059,34784.6805,338.3661,-632.346,-14052.9979,0.0,0.0,0.0,40639.4893,0.0,40639.4893,40639.4893,0.0
316,5299.5709,15094.836,34804.8949,341.318,-633.3883,-14419.0306,0.0,0.0,0.0,40488.2009,0.0,40488.2009,40488.2009,0.0
317,5298.1644,15093.21,34804.6025,341.2748,-633.3734,-14415.7034,0.0,0.0,0.0,40488.1748,0.0,40488.1748,40488.1748,0.0
318,5270.109,15002.7669,34785.4256,338.438,-632.4711,-14580.6932,0.0,0.0,0.0,40183.5752,0.0,40183.5752,40183.5752,0.0
319,5259.7339,14917.8256,34766.9854,336.0975,-631.5694,-14651.6024,0.0,0.0,0.0,39997.4705,0.0,39997.4705,39997.4705,0.0
320,5267.2354,14838.4273,34749.3674,334.2248,-630.6682,-14644.3018,0.0,0.0,0.0,39914.2849,0.0,39914.2849,39914.2849,0.0
321,5292.8729,14764.6137,34732.6681,332.7732,-629.7676,-14559.2181,0.0,0.0,0.0,39933.9422,0.0,39933.9422,39933.9422,0.0
322,5273.2903,14814.7407,34744.0417,333.7282,-630.3865,-14626.3768,0.0,0.0,0.0,39909.0377,0.0,39909.0377,39909.0377,0.0
323,5274.8595,14809.6087,34742.8837,333.6244,-630.3246,-14621.4086,0.0,0.0,0.0,39909.2432,0.0,39909.2432,39909.2432,0.0
324,5273.4434,14814.2263,34743.9257,333.7177,-630.3803,-14625.898,0.0,0.0,0.0,39909.0348,0.0,39909.0348,39909.0348,0.0
325,5307.7537,14797.3408,34743.8843,332.9101,-630.3448,-14857.7737,0.0,0.0,0.0,39693.7705,0.0,39693.7705,39693.7705,0.0
326,5371.0303,14784.5611,34744.2775,332.9952,-630.3097,-14940.6388,0.0,0.0,0.0,39661.9157,0.0,39661.9157,39661.9157,0.0
327,5462.66,14776.0856,34744.9636,334.0052,-630.2747,-14917.6329,0.0,0.0,0.0,39769.8068,0.0,39769.8068,39769.8068,0.0
328,5350.3749,14787.7225,34744.1329,332.8787,-630.3195,-14928.8921,0.0,0.0,0.0,39655.8973,0.0,39655.8973,39655.8973,0.0
329,5345.4446,14788.5865,34744.0998,332.8605,-630.3221,-14924.5326,0.0,0.0,0.0,39656.1367,0.0,39656.1367,39656.1367,0.0
330,5349.4998,14787.8724,34744.127,332.8751,-630.32,-14928.1685,0.0,0.0,0.0,39655.8858,0.0,39655.8858,39655.8858,0.0
331,5203.8641,14718.2725,34740.6852,332.6344,-630.2196,-14810.6379,0.0,0.0,0.0,39554.5987,0.0,39554.5987,39554.5987,0.0
332,5083.9365,14655.164,34737.413,332.6217,-630.1207,-14603.2112,0.0,0.0,0.0,39575.8034,0.0,39575.8034,39575.8034,0.0
333,5159.5511,14695.743,34739.5363,332.6036,-630.1853,-14751.5136,0.0,0.0,0.0,39545.735,0.0,39545.735,39545.735,0.0
334,5151.4973,14691.5603,34739.3208,332.6009,-630.1789,-14738.9661,0.0,0.0,0.0,39545.8342,0.0,39545.8342,39545.8342,0.0
335,5156.8601,14694.3487,34739.4645,332.6026,-630.1831,-14747.3908,0.0,0.0,0.0,39545.7019,0.0,39545.7019,39545.7019,0.0
336,5118.2062,14653.0482,34733.4289,331.9489,-630.0197,-14803.4026,0.0,0.0,0.0,39403.2099,0.0,39403.2099,39403.2099,0.0
337,5104.4023,14617.7427,34727.6108,331.3078,-629.8558,-14759.4955,0.0,0.0,0.0,39391.7123,0.0,39391.7123,39391.7123,0.0
338,5115.0765,14588.6067,34722.0374,330.6797,-629.6913,-14588.7899,0.0,0.0,0.0,39537.9191,0.0,39537.9191,39537.9191,0.0
339,5107.1806,14631.7835,34730.0188,331.5747,-629.9244,-14790.7814,0.0,0.0,0.0,39379.8517,0.0,39379.8517,39379.8517,0.0
340,5106.7088,14630.3312,34729.7761,331.5479,-629.9176,-14788.5342,0.0,0.0,0.0,39379.9122,0.0,39379.9122,39379.9122,0.0
341,5107.0592,14631.4213,34729.9584,331.568,-629.9227,-14790.2394,0.0,0.0,0.0,39379.8448,0.0,39379.8448,39379.8448,0.0
342,5079.4745,14597.9396,34720.8068,330.4563,-629.7014,-14868.8382,0.0,0.0,0.0,39230.1376,0.0,39230.1376,39230.1376,0.0
343,5080.7203,14571.0749,34712.3667,329.4473,-629.4793,-14923.792,0.0,0.0,0.0,39140.338,0.0,39140.338,39140.338,0.0
344,5111.3823,14551.0997,34704.4866,328.5313,-629.2563,-14955.7764,0.0,0.0,0.0,39110.4672,0.0,39110.4672,39110.4672,0.0
345,5171.5624,14538.0102,34697.0919,327.6972,-629.0326,-14963.5596,0.0,0.0,0.0,39141.7696,0.0,39141.7696,39141.7696,0.0
346,5106.9838,14552.787,34705.2524,328.619,-629.2786,-14953.6324,0.0,0.0,0.0,39110.7313,0.0,39110.7313,39110.7313,0.0
347,5110.9291,14551.2654,34704.563,328.5401,-629.2585,-14955.5737,0.0,0.0,0.0,39110.4653,0.0,39110.4653,39110.4653,0.0
348,5111.0501,14551.221,34704.5425,328.5377,-629.2579,-14955.6292,0.0,0.0,0.0,39110.4642,0.0,39110.4642,39110.4642,0.0
349,5099.9805,14528.9774,34696.7348,327.5368,-628.94,-15054.7474,0.0,0.0,0.0,38969.542,0.0,38969.542,38969.542,0.0
350,5101.3462,14511.1996,34689.2358,326.5609,-628.6214,-15090.2233,0.0,0.0,0.0,38909.4977,0.0,38909.4977,38909.4977,0.0
351,5115.6224,14497.9125,34682.0354,325.6086,-628.3021,-15074.3484,0.0,0.0,0.0,38918.5283,0.0,38918.5283,38918.5283,0.0
352,5105.0674,14505.7973,34686.5573,326.2085,-628.5042,-15090.2316,0.0,0.0,0.0,38904.8947,0.0,38904.8947,38904.8947,0.0
353,5072.7922,14471.1262,34675.0817,325.0641,-628.1037,-15147.5885,0.0,0.0,0.0,38768.372,0.0,38768.372,38768.372,0.0
354,5060.5751,14442.2124,34664.4009,324.1277,-627.7033,-15165.3173,0.0,0.0,0.0,38698.2955,0.0,38698.2955,38698.2955,0.0
355,5068.6786,14419.0645,34654.53,323.4826,-627.3031,-15143.6499,0.0,0.0,0.0,38694.8027,0.0,38694.8027,38694.8027,0.0
356,5097.5474,14401.5849,34645.4726,323.2357,-626.9029,-15075.816,0.0,0.0,0.0,38765.1217,0.0,38765.1217,38765.1217,0.0
357,5062.4909,14428.776,34658.8732,323.7307,-627.4833,-15158.542,0.0,0.0,0.0,38687.8455,0.0,38687.8455,38687.8455,0.0
358,5062.9217,14427.7528,34658.4315,323.7026,-627.4652,-15157.4436,0.0,0.0,0.0,38687.8998,0.0,38687.8998,38687.8998,0.0
359,5062.5383,14428.6579,34658.8224,323.7275,-627.4812,-15158.4188,0.0,0.0,0.0,38687.8461,0.0,38687.8461,38687.8461,0.0
360,5062.4909,14428.776,34658.8732,323.7307,-627.4833,-15158.542,0.0,0.0,0.0,38687.8456,0.0,38687.8456,38687.8456,0.0
