TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTAL3,TEMPAVG
9048,79399.6407,16455.1542,21590.2328,663.5311,-193.251,-7759.2201,0.0,0.0,0.0,110156.0877,0.0,110156.0877,110156.0877,0.0
9049,77883.5999,16397.9514,21580.7872,663.9098,-193.2908,-8015.6674,0.0,0.0,0.0,108317.2902,0.0,108317.2902,108317.2902,0.0
9050,76414.9891,16343.9128,21572.8724,671.4859,-193.3272,-8110.0631,0.0,0.0,0.0,106699.8699,0.0,106699.8699,106699.8699,0.0
9051,74641.8447,16274.2646,21560.013,658.6486,-193.3631,-8101.1433,0.0,0.0,0.0,104840.2645,0.0,104840.2645,104840.2645,0.0
9052,72907.7057,16204.0564,21547.1232,645.4238,-193.3976,-8097.2982,0.0,0.0,0.0,103013.6134,0.0,103013.6134,103013.6134,0.0
9053,71210.9884,16133.1011,21533.8258,631.8821,-193.4303,-8094.8563,0.0,0.0,0.0,101221.5108,0.0,101221.5108,101221.5108,0.0
9054,69549.8923,16061.3224,21520.5737,617.5709,-193.4619,-8093.1973,0.0,0.0,0.0,99462.7003,0.0,99462.7003,99462.7003,0.0
9055,67921.3703,15988.8248,21507.2343,602.6577,-193.4909,-8091.7026,0.0,0.0,0.0,97734.8936,0.0,97734.8936,97734.8936,0.0
9056,66319.5036,15915.2254,21494.0138,587.0027,-193.5178,-8090.4484,0.0,0.0,0.0,96031.7793,0.0,96031.7793,96031.7793,0.0
9057,64735.9269,15840.1098,21480.8224,571.1592,-193.542,-8090.4338,0.0,0.0,0.0,94344.0425,0.0,94344.0425,94344.0425,0.0
9058,63158.0938,15762.9049,21467.69,555.9168,-193.5614,-8091.1316,0.0,0.0,0.0,92659.9125,0.0,92659.9125,92659.9125,0.0
9059,61591.8326,15684.0062,21454.1352,542.6141,-193.5779,-8098.9711,0.0,0.0,0.0,90980.0391,0.0,90980.0391,90980.0391,0.0
9060,60039.6092,15602.0867,21435.4681,615.6139,-193.5922,-8113.9024,0.0,0.0,0.0,89385.2833,0.0,89385.2833,89385.2833,0.0
9061,58547.9855,15525.1598,21423.2572,661.6577,-193.6053,-8126.8205,0.0,0.0,0.0,87837.6345,0.0,87837.6345,87837.6345,0.0
9062,58017.7863,15480.5143,21418.7543,558.3843,-193.6181,-8114.88,0.0,0.0,0.0,87166.9412,0.0,87166.9412,87166.9412,0.0
9063,57521.2682,15436.6312,21412.7176,559.8735,-193.6318,-8090.2069,0.0,0.0,0.0,86646.6518,0.0,86646.6518,86646.6518,0.0
9064,56114.8299,15355.7336,21398.8231,537.7845,-193.6299,-8165.667,0.0,0.0,0.0,85047.8742,0.0,85047.8742,85047.8742,0.0
9065,54742.0,15272.5808,21384.704,526.5871,-193.6327,-8179.7349,0.0,0.0,0.0,83552.5043,0.0,83552.5043,83552.5043,0.0
9066,53429.9118,15185.0645,21370.1863,517.1258,-193.6337,-8200.2047,0.0,0.0,0.0,82108.45,0.0,82108.45,82108.45,0.0
9067,52159.2851,15095.2333,21354.9236,506.8645,-193.6354,-8220.4199,0.0,0.0,0.0,80702.2512,0.0,80702.2512,80702.2512,0.0
9068,50919.3191,15004.0898,21339.2454,494.5707,-193.6409,-8244.7049,0.0,0.0,0.0,79318.8793,0.0,79318.8793,79318.8793,0.0
9069,49697.8904,14912.7651,21322.6759,481.8556,-193.6483,-8276.0073,0.0,0.0,0.0,77945.5313,0.0,77945.5313,77945.5313,0.0
9070,48483.4954,14819.724,21311.6016,494.6846,-193.6616,-8311.2332,0.0,0.0,0.0,76604.6108,0.0,76604.6108,76604.6108,0.0
9071,47817.998,14763.8195,21305.8786,577.7086,-193.6641,-8329.3829,0.0,0.0,0.0,75942.3577,0.0,75942.3577,75942.3577,0.0
9072,47193.8908,14700.0251,21295.1687,669.8226,-193.6674,-8343.3271,0.0,0.0,0.0,75321.9126,0.0,75321.9126,75321.9126,0.0
9073,46313.1267,14612.0219,21280.0111,564.7109,-193.6798,-8350.2496,0.0,0.0,0.0,74225.9411,0.0,74225.9411,74225.9411,0.0
9074,45490.1724,14525.6378,21262.2663,500.4699,-193.6934,-8328.0689,0.0,0.0,0.0,73256.7842,0.0,73256.7842,73256.7842,0.0
9075,44671.9957,14475.4606,21247.6897,467.4409,-193.716,-8426.8133,0.0,0.0,0.0,72242.0575,0.0,72242.0575,72242.0575,0.0
9076,43912.2631,14421.3213,21242.9136,591.7294,-193.7385,-8456.0205,0.0,0.0,0.0,71518.4684,0.0,71518.4684,71518.4684,0.0
9077,43210.7943,14362.8168,21225.67,801.1728,-193.7604,-8438.1142,0.0,0.0,0.0,70968.5792,0.0,70968.5792,70968.5792,0.0
9078,43042.7797,14334.846,21221.1386,637.5972,-193.7611,-8470.5376,0.0,0.0,0.0,70572.0628,0.0,70572.0628,70572.0628,0.0
9079,42907.7918,14306.2677,21220.3004,561.646,-193.7616,-8482.5541,0.0,0.0,0.0,70319.6903,0.0,70319.6903,70319.6903,0.0
9080,42208.1166,14242.7044,21208.1679,462.6495,-193.7624,-8576.1199,0.0,0.0,0.0,69351.7561,0.0,69351.7561,69351.7561,0.0
9081,41570.5128,14175.1387,21195.6222,481.385,-193.7612,-8610.2469,0.0,0.0,0.0,68618.6506,0.0,68618.6506,68618.6506,0.0
9082,40853.2996,14115.5154,21177.1348,436.4482,-193.7808,-8646.2568,0.0,0.0,0.0,67742.3605,0.0,67742.3605,67742.3605,0.0
9083,40195.0961,14058.8584,21162.7356,1090.2761,-193.7997,-8656.4389,0.0,0.0,0.0,67656.7276,0.0,67656.7276,67656.7276,0.0
9084,39596.461,13985.4648,21141.7502,1515.9096,-193.8181,-8642.505,0.0,0.0,0.0,67403.2624,0.0,67403.2624,67403.2624,0.0
9085,39517.2962,13966.1386,21145.7845,957.3842,-193.8196,-8682.8488,0.0,0.0,0.0,66709.9351,0.0,66709.9351,66709.9351,0.0
9086,39468.843,13939.733,21145.0418,753.0044,-193.8217,-8713.322,0.0,0.0,0.0,66399.4784,0.0,66399.4784,66399.4784,0.0
9087,39450.8798,13911.5541,21142.6602,661.4179,-193.8246,-8734.3756,0.0,0.0,0.0,66238.3118,0.0,66238.3118,66238.3118,0.0
9088,38699.1554,13850.7434,21131.3635,562.0761,-193.8204,-8777.2611,0.0,0.0,0.0,65272.2569,0.0,65272.2569,65272.2569,0.0
9089,38026.909,13795.3262,21117.9283,491.9581,-193.8164,-8795.6381,0.0,0.0,0.0,64442.6671,0.0,64442.6671,64442.6671,0.0
9090,37403.7629,13734.6241,21105.8844,481.0143,-193.8126,-8862.6107,0.0,0.0,0.0,63668.8625,0.0,63668.8625,63668.8625,0.0
9091,36655.7972,13659.0072,21088.6751,432.5463,-193.8108,-8885.7637,0.0,0.0,0.0,62756.4514,0.0,62756.4514,62756.4514,0.0
9092,36041.3278,13567.7662,21069.73,416.5684,-193.8094,-8941.944,0.0,0.0,0.0,61959.6389,0.0,61959.6389,61959.6389,0.0
9093,35479.8955,13467.8871,21061.9914,920.1012,-193.8071,-8985.7698,0.0,0.0,0.0,61750.2984,0.0,61750.2984,61750.2984,0.0
9094,34972.1548,13368.0481,21042.6872,1071.503,-193.804,-9016.8682,0.0,0.0,0.0,61243.7209,0.0,61243.7209,61243.7209,0.0
9095,34833.8672,13358.2423,21042.4464,738.5192,-193.8055,-9015.3911,0.0,0.0,0.0,60763.8785,0.0,60763.8785,60763.8785,0.0
9096,34727.3146,13343.8272,21039.068,612.5271,-193.8068,-9006.3773,0.0,0.0,0.0,60522.5528,0.0,60522.5528,60522.5528,0.0
9097,34651.8275,13328.2559,21036.4254,567.9326,-193.8078,-8988.5017,0.0,0.0,0.0,60402.1319,0.0,60402.1319,60402.1319,0.0
9098,34122.6692,13266.225,21024.1647,546.4638,-193.8208,-9036.5944,0.0,0.0,0.0,59729.1075,0.0,59729.1075,59729.1075,0.0
9099,33637.8152,13205.1876,21010.2866,515.939,-193.8329,-9066.4956,0.0,0.0,0.0,59108.8999,0.0,59108.8999,59108.8999,0.0
9100,33331.1393,13135.3251,20996.7704,387.7986,-193.8405,-9080.892,0.0,0.0,0.0,58576.3008,0.0,58576.3008,58576.3008,0.0
9101,33178.1097,13097.721,20994.2479,382.7867,-193.8493,-9090.2942,0.0,0.0,0.0,58368.7218,0.0,58368.7218,58368.7218,0.0
9102,33056.699,13051.0485,20990.3476,496.0812,-193.8583,-9099.5246,0.0,0.0,0.0,58300.7934,0.0,58300.7934,58300.7934,0.0
9103,32967.4787,13000.8535,20982.9638,586.617,-193.8674,-9108.5679,0.0,0.0,0.0,58235.4776,0.0,58235.4776,58235.4776,0.0
9104,32732.3109,12964.6206,20978.5452,451.7626,-193.8642,-9104.9537,0.0,0.0,0.0,57828.4214,0.0,57828.4214,57828.4214,0.0
9105,32537.1958,12927.4326,20969.6531,405.794,-193.8608,-9092.4691,0.0,0.0,0.0,57553.7456,0.0,57553.7456,57553.7456,0.0
9106,32379.7207,12891.345,20959.0861,409.4123,-193.8575,-9067.495,0.0,0.0,0.0,57378.2116,0.0,57378.2116,57378.2116,0.0
9107,32157.3981,12849.2076,20954.775,402.5525,-193.8622,-9128.8579,0.0,0.0,0.0,57041.2132,0.0,57041.2132,57041.2132,0.0
9108,31954.7162,12812.7955,20951.8962,398.8215,-193.8671,-9164.0201,0.0,0.0,0.0,56760.3421,0.0,56760.3421,56760.3421,0.0
9109,31559.5348,12739.0746,20943.2354,380.5347,-193.8739,-9190.2559,0.0,0.0,0.0,56238.2498,0.0,56238.2498,56238.2498,0.0
9110,31025.6062,12645.6671,20931.5132,380.2505,-193.8823,-9207.3243,0.0,0.0,0.0,55581.8305,0.0,55581.8305,55581.8305,0.0
9111,30529.1984,12539.1438,20924.8469,835.2748,-193.8909,-9220.3791,0.0,0.0,0.0,55414.1939,0.0,55414.1939,55414.1939,0.0
9112,30070.4054,12427.686,20905.446,992.2493,-193.8998,-9229.2476,0.0,0.0,0.0,54972.6394,0.0,54972.6394,54972.6394,0.0
9113,30009.9791,12413.765,20903.8554,683.9647,-193.9006,-9239.1888,0.0,0.0,0.0,54578.4749,0.0,54578.4749,54578.4749,0.0
9114,29980.1886,12392.7749,20900.7009,584.9588,-193.9013,-9244.2795,0.0,0.0,0.0,54420.4424,0.0,54420.4424,54420.4424,0.0
9115,29980.3269,12370.1254,20898.3493,545.7599,-193.902,-9243.8831,0.0,0.0,0.0,54356.7765,0.0,54356.7765,54356.7765,0.0
9116,30009.6635,12349.4588,20895.1898,518.1043,-193.9026,-9237.0545,0.0,0.0,0.0,54341.4592,0.0,54341.4592,54341.4592,0.0
9117,30067.4498,12331.6601,20892.6118,494.6841,-193.9033,-9222.4781,0.0,0.0,0.0,54370.0245,0.0,54370.0245,54370.0245,0.0
9118,30003.0834,12352.5574,20895.6571,522.1049,-193.9025,-9238.6181,0.0,0.0,0.0,54340.8822,0.0,54340.8822,54340.8822,0.0
9119,29720.9011,12297.4373,20885.7133,518.8766,-193.9134,-9274.7865,0.0,0.0,0.0,53954.2283,0.0,53954.2283,53954.2283,0.0
9120,29468.0308,12242.9925,20875.7676,536.5587,-193.9246,-9300.6855,0.0,0.0,0.0,53628.7395,0.0,53628.7395,53628.7395,0.0
9121,29139.1657,12169.7672,20863.5805,473.6546,-193.9376,-9300.2986,0.0,0.0,0.0,53151.9318,0.0,53151.9318,53151.9318,0.0
9122,28849.2476,12094.0192,20846.453,460.2884,-193.9504,-9284.9861,0.0,0.0,0.0,52771.0717,0.0,52771.0717,52771.0717,0.0
9123,28625.3533,12052.8484,20846.6412,421.4445,-193.9645,-9321.5278,0.0,0.0,0.0,52430.7954,0.0,52430.7954,52430.7954,0.0
9124,28443.3685,12006.8006,20839.1617,543.3015,-193.9785,-9339.0568,0.0,0.0,0.0,52299.5969,0.0,52299.5969,52299.5969,0.0
9125,28304.7219,11954.579,20829.0932,745.566,-193.9924,-9341.742,0.0,0.0,0.0,52298.2257,0.0,52298.2257,52298.2257,0.0
9126,28210.6837,11899.7823,20824.375,883.281,-194.0061,-9331.839,0.0,0.0,0.0,52292.2771,0.0,52292.2771,52292.2771,0.0
9127,28110.2424,11884.7537,20822.3681,659.0145,-193.9978,-9371.7475,0.0,0.0,0.0,51910.6334,0.0,51910.6334,51910.6334,0.0
9128,28049.7675,11866.8155,20820.3235,515.0593,-193.9893,-9399.7216,0.0,0.0,0.0,51658.2549,0.0,51658.2549,51658.2549,0.0
9129,28028.1415,11848.6043,20818.6189,438.5782,-193.9807,-9416.8816,0.0,0.0,0.0,51523.0806,0.0,51523.0806,51523.0806,0.0
9130,28044.0039,11832.7346,20817.0755,399.6448,-193.9718,-9423.6036,0.0,0.0,0.0,51475.8834,0.0,51475.8834,51475.8834,0.0
9131,28095.674,11821.1294,20815.3323,378.9127,-193.9628,-9419.4957,0.0,0.0,0.0,51497.59,0.0,51497.59,51497.59,0.0
9132,28050.1267,11830.4805,20816.7792,395.3106,-193.9703,-9423.6941,0.0,0.0,0.0,51475.0325,0.0,51475.0325,51475.0325,0.0
9133,27692.4716,11803.8669,20807.9925,416.0212,-194.0054,-9405.4304,0.0,0.0,0.0,51120.9164,0.0,51120.9164,51120.9164,0.0
9134,27389.0,11782.0629,20800.5603,446.7048,-194.0409,-9360.5234,0.0,0.0,0.0,50863.7637,0.0,50863.7637,50863.7637,0.0
9135,27142.4805,11765.1362,20794.2041,497.9251,-194.0772,-9274.0642,0.0,0.0,0.0,50731.6045,0.0,50731.6045,50731.6045,0.0
9136,26955.0993,11747.9515,20785.8717,671.9001,-194.1143,-9118.722,0.0,0.0,0.0,50847.9863,0.0,50847.9863,50847.9863,0.0
9137,27111.1792,11763.0123,20793.4094,509.9689,-194.0826,-9256.431,0.0,0.0,0.0,50727.0563,0.0,50727.0563,50727.0563,0.0
9138,27093.6067,11761.8122,20793.0218,518.3716,-194.0857,-9245.4896,0.0,0.0,0.0,50727.237,0.0,50727.237,50727.237,0.0
9139,27103.6971,11762.5023,20793.2352,513.3561,-194.0839,-9251.871,0.0,0.0,0.0,50726.836,0.0,50726.836,50726.836,0.0
9140,27102.6816,11762.433,20793.2125,513.8359,-194.0841,-9251.241,0.0,0.0,0.0,50726.8379,0.0,50726.8379,50726.8379,0.0
9141,26925.6752,11701.1891,20786.1713,471.7354,-194.0776,-9364.5045,0.0,0.0,0.0,50326.1889,0.0,50326.1889,50326.1889,0.0
9142,26797.7968,11632.6803,20778.556,390.5525,-194.0735,-9400.8517,0.0,0.0,0.0,50004.6603,0.0,50004.6603,50004.6603,0.0
9143,26708.2046,11603.4236,20770.6703,550.5813,-194.0827,-9409.2926,0.0,0.0,0.0,50029.5045,0.0,50029.5045,50029.5045,0.0
9144,26751.0309,11622.0783,20772.877,357.2997,-194.0778,-9405.2815,0.0,0.0,0.0,49903.9267,0.0,49903.9267,49903.9267,0.0
9145,26756.3467,11623.6875,20773.9784,347.5152,-194.0772,-9404.7817,0.0,0.0,0.0,49902.6688,0.0,49902.6688,49902.6688,0.0
9146,26754.9178,11623.2689,20773.6826,349.5956,-194.0774,-9404.9161,0.0,0.0,0.0,49902.4715,0.0,49902.4715,49902.4715,0.0
9147,26754.5262,11623.1525,20773.6,350.2351,-194.0774,-9404.9529,0.0,0.0,0.0,49902.4834,0.0,49902.4834,49902.4834,0.0
9148,26754.8786,11623.2573,20773.6743,349.6583,-194.0774,-9404.9198,0.0,0.0,0.0,49902.4714,0.0,49902.4714,49902.4714,0.0
9149,26576.5571,11591.4959,20770.5629,462.7034,-194.0893,-9430.4841,0.0,0.0,0.0,49776.7458,0.0,49776.7458,49776.7458,0.0
9150,26439.3577,11550.4407,20763.797,684.2353,-194.1011,-9440.9231,0.0,0.0,0.0,49802.8065,0.0,49802.8065,49802.8065,0.0
9151,26626.7113,11602.6295,20768.3033,346.2176,-194.0857,-9424.458,0.0,0.0,0.0,49725.3181,0.0,49725.3181,49725.3181,0.0
9152,26638.6253,11604.9608,20767.805,330.1404,-194.0849,-9422.8843,0.0,0.0,0.0,49724.5623,0.0,49724.5623,49724.5623,0.0
9153,26634.0698,11604.0829,20767.9647,335.5713,-194.0852,-9423.4922,0.0,0.0,0.0,49724.1114,0.0,49724.1114,49724.1114,0.0
9154,26519.1092,11566.268,20761.9922,384.7311,-194.0947,-9419.7043,0.0,0.0,0.0,49618.3014,0.0,49618.3014,49618.3014,0.0
9155,26440.8115,11525.0516,20756.8997,408.8392,-194.1044,-9409.4934,0.0,0.0,0.0,49528.0043,0.0,49528.0043,49528.0043,0.0
9156,26308.0108,11508.0388,20752.4123,332.5685,-194.1105,-9434.4519,0.0,0.0,0.0,49272.4679,0.0,49272.4679,49272.4679,0.0
9157,26199.0485,11483.6652,20750.6283,362.1772,-194.117,-9454.9115,0.0,0.0,0.0,49146.4906,0.0,49146.4906,49146.4906,0.0
9158,26112.6758,11447.7649,20742.4022,441.5841,-194.1241,-9471.6196,0.0,0.0,0.0,49078.6833,0.0,49078.6833,49078.6833,0.0
9159,25995.4356,11419.0415,20744.5997,381.6297,-194.1271,-9471.5886,0.0,0.0,0.0,48874.9908,0.0,48874.9908,48874.9908,0.0
9160,25910.2951,11384.9048,20740.2209,416.2043,-194.1297,-9468.2094,0.0,0.0,0.0,48789.2859,0.0,48789.2859,48789.2859,0.0
9161,25857.307,11348.3358,20736.2491,468.1586,-194.1316,-9460.716,0.0,0.0,0.0,48755.2029,0.0,48755.2029,48755.2029,0.0
9162,25836.5724,11310.7142,20732.5845,517.6366,-194.1329,-9448.0409,0.0,0.0,0.0,48755.3339,0.0,48755.3339,48755.3339,0.0
9163,25842.9903,11329.7314,20734.5124,493.7084,-194.1323,-9455.1625,0.0,0.0,0.0,48751.6478,0.0,48751.6478,48751.6478,0.0
9164,25663.238,11280.6997,20726.9353,452.5619,-194.1364,-9465.2795,0.0,0.0,0.0,48464.019,0.0,48464.019,48464.019,0.0
9165,25468.6087,11266.337,20720.6304,379.3665,-194.1456,-9483.7776,0.0,0.0,0.0,48157.0195,0.0,48157.0195,48157.0195,0.0
9166,25320.8777,11249.0036,20713.8884,343.9282,-194.1543,-9489.5303,0.0,0.0,0.0,47944.0133,0.0,47944.0133,47944.0133,0.0
9167,25215.9426,11226.5281,20704.8511,362.1573,-194.1628,-9482.4338,0.0,0.0,0.0,47832.8826,0.0,47832.8826,47832.8826,0.0
9168,25149.0305,11197.3025,20697.3069,417.6644,-194.1711,-9460.2376,0.0,0.0,0.0,47806.8956,0.0,47806.8956,47806.8956,0.0
9169,25115.0321,11161.9054,20694.6062,477.9853,-194.1793,-9418.2983,0.0,0.0,0.0,47837.0514,0.0,47837.0514,47837.0514,0.0
9170,25154.1564,11200.5243,20697.9002,411.5339,-194.1703,-9463.2478,0.0,0.0,0.0,47806.6967,0.0,47806.6967,47806.6967,0.0
9171,25153.3852,11200.0565,20697.8088,412.4298,-194.1704,-9462.819,0.0,0.0,0.0,47806.6908,0.0,47806.6908,47806.6908,0.0
9172,24873.8343,11142.9492,20686.8433,439.7864,-194.1801,-9496.3994,0.0,0.0,0.0,47452.8336,0.0,47452.8336,47452.8336,0.0
9173,24719.4038,11127.6394,20683.4887,392.5182,-194.1836,-9525.1671,0.0,0.0,0.0,47203.6992,0.0,47203.6992,47203.6992,0.0
9174,24596.3243,11111.146,20681.8742,358.1055,-194.187,-9541.5383,0.0,0.0,0.0,47011.7248,0.0,47011.7248,47011.7248,0.0
9175,24506.5955,11090.9062,20681.9835,366.8707,-194.1901,-9548.9685,0.0,0.0,0.0,46903.1973,0.0,46903.1973,46903.1973,0.0
9176,24451.7821,11066.2179,20681.7541,424.0887,-194.1929,-9549.4349,0.0,0.0,0.0,46880.2151,0.0,46880.2151,46880.2151,0.0
9177,24433.116,11038.7523,20678.6863,497.4643,-194.1954,-9543.9136,0.0,0.0,0.0,46909.9098,0.0,46909.9098,46909.9098,0.0
9178,24457.2478,11069.86,20681.9796,414.3449,-194.1925,-9549.7413,0.0,0.0,0.0,46879.4985,0.0,46879.4985,46879.4985,0.0
9179,24460.9926,11072.0928,20682.0889,408.4804,-194.1923,-9549.8735,0.0,0.0,0.0,46879.5889,0.0,46879.5889,46879.5889,0.0
9180,24458.2929,11070.5018,20682.0133,412.649,-194.1924,-9549.7837,0.0,0.0,0.0,46879.4809,0.0,46879.4809,46879.4809,0.0
